,sales,order_id,order_date,customer_id,segment,category,sub_category,quantity,profit
4102,84.272,CA-2016-129847,2016-09-02,TA-21385,Home Office,Furniture,Furnishings,2,-75.8448
4103,84.09,CA-2015-132626,2015-07-09,BT-11680,Consumer,Office Supplies,Binders,3,42.045
4104,84.056,CA-2017-118731,2017-11-20,LP-17080,Consumer,Office Supplies,Binders,7,27.3182
4105,83.988,US-2017-131961,2017-12-08,MJ-17740,Consumer,Technology,Phones,2,-20.997
4106,83.984,CA-2014-156349,2014-05-26,ML-17395,Corporate,Technology,Phones,2,31.494
4107,83.984,US-2014-134733,2014-09-23,BM-11650,Corporate,Technology,Phones,2,31.494
4108,83.976,US-2015-168935,2015-11-27,DO-13435,Consumer,Technology,Accessories,3,-1.0497
4109,83.976,US-2016-113509,2016-03-15,PL-18925,Home Office,Technology,Accessories,3,-13.6461
4110,83.97,CA-2015-145184,2015-11-27,JD-16150,Corporate,Technology,Phones,3,23.5116
4111,83.97,CA-2017-121559,2017-06-01,HW-14935,Corporate,Technology,Accessories,3,15.9543
4112,83.952,US-2016-100566,2016-09-03,JK-16120,Home Office,Furniture,Furnishings,3,-90.2484
4113,83.92,CA-2017-135860,2017-12-01,JH-15985,Consumer,Office Supplies,Storage,4,5.8744
4114,83.92,CA-2017-148691,2017-12-03,CS-12460,Consumer,Office Supplies,Binders,5,29.372
4115,83.92,CA-2014-110611,2014-10-06,JD-16015,Consumer,Office Supplies,Storage,5,-13.637
4116,83.92,CA-2017-143035,2017-10-03,CC-12430,Home Office,Furniture,Furnishings,4,21.8192
4117,83.92,CA-2014-109918,2014-09-07,LR-17035,Corporate,Office Supplies,Binders,5,31.47
4118,83.92,CA-2017-140480,2017-07-08,HE-14800,Corporate,Furniture,Furnishings,4,5.8744
4119,83.92,CA-2014-154158,2014-12-23,CC-12670,Consumer,Office Supplies,Storage,5,-1.049
4120,83.92,CA-2017-156958,2017-12-05,PB-18805,Home Office,Office Supplies,Binders,5,29.372
4121,83.92,CA-2015-159534,2015-03-20,DH-13075,Corporate,Office Supplies,Storage,4,20.1408
4122,83.9,CA-2015-109337,2015-11-21,DL-13330,Consumer,Technology,Machines,2,22.653
4123,83.9,CA-2017-167227,2017-11-02,NP-18670,Consumer,Office Supplies,Appliances,10,20.975
4124,83.88,CA-2014-163293,2014-09-08,KC-16255,Corporate,Technology,Accessories,4,30.1968
4125,83.88,CA-2017-144750,2017-08-21,DL-13495,Corporate,Office Supplies,Paper,1,29.358
4126,83.84,CA-2014-111059,2014-02-03,TB-21400,Consumer,Office Supplies,Binders,2,27.248
4127,83.84,CA-2016-113551,2016-08-18,NF-18385,Consumer,Office Supplies,Paper,8,30.392
4128,83.79,US-2017-103828,2017-08-13,JK-15370,Consumer,Office Supplies,Appliances,7,22.6233
4129,83.76,CA-2017-115364,2017-06-26,OT-18730,Consumer,Office Supplies,Storage,12,1.6752
4130,83.72,CA-2015-114300,2015-10-13,AF-10885,Consumer,Technology,Phones,7,23.4416
4131,83.7,CA-2015-132948,2015-03-27,MV-17485,Consumer,Office Supplies,Storage,5,3.348
4132,83.7,CA-2016-126284,2016-09-20,EN-13780,Consumer,Office Supplies,Binders,5,41.013
4133,83.56,CA-2017-105333,2017-11-30,VP-21730,Home Office,Office Supplies,Storage,4,1.6712
4134,83.42,CA-2016-165330,2016-12-11,WB-21850,Consumer,Office Supplies,Appliances,2,24.1918
4135,83.36,CA-2016-124667,2016-11-11,BD-11770,Consumer,Office Supplies,Storage,1,20.84
4136,83.25,CA-2014-158771,2014-05-09,SB-20290,Corporate,Office Supplies,Storage,3,14.985
4137,83.168,US-2014-140116,2014-03-10,KT-16480,Consumer,Office Supplies,Art,4,9.3564
4138,83.136,CA-2016-151148,2016-09-12,PO-19180,Home Office,Furniture,Chairs,4,5.196
4139,82.95,CA-2016-114972,2016-11-03,PF-19225,Consumer,Technology,Accessories,5,29.0325
4140,82.95,CA-2017-123624,2017-11-13,SE-20110,Consumer,Technology,Accessories,5,29.0325
4141,82.896,CA-2014-107181,2014-02-04,DB-13270,Home Office,Office Supplies,Binders,3,29.0136
4142,82.8,CA-2016-110366,2016-09-05,JD-15895,Corporate,Furniture,Furnishings,2,10.35
4143,82.8,US-2016-150147,2016-04-25,JL-15850,Consumer,Technology,Phones,2,-20.7
4144,82.8,CA-2014-114510,2014-03-14,JF-15295,Consumer,Technology,Accessories,12,6.624
4145,82.782,CA-2014-154963,2014-06-22,AA-10645,Consumer,Technology,Phones,3,-15.1767
4146,82.656,CA-2016-114209,2016-05-21,AS-10285,Corporate,Office Supplies,Paper,9,30.996
4147,82.64,CA-2016-123050,2016-04-04,BC-11125,Home Office,Furniture,Furnishings,2,7.4376
4148,82.64,CA-2016-112830,2016-06-06,LP-17095,Consumer,Furniture,Furnishings,2,0.0
4149,82.56,CA-2017-123022,2017-09-03,SC-20050,Home Office,Office Supplies,Binders,5,28.896
4150,82.524,US-2017-119438,2017-03-18,CD-11980,Consumer,Furniture,Furnishings,3,-41.262
4151,82.4,CA-2017-124744,2017-06-21,EH-14125,Home Office,Office Supplies,Binders,5,40.376
4152,82.38,US-2017-136189,2017-12-07,DC-13285,Consumer,Furniture,Furnishings,6,25.5378
4153,82.368,US-2015-159982,2015-11-28,DR-12880,Corporate,Office Supplies,Storage,2,-19.5624
4154,82.368,US-2016-101196,2016-05-12,FM-14215,Corporate,Office Supplies,Storage,2,-19.5624
4155,82.368,CA-2015-129896,2015-06-15,PF-19120,Consumer,Office Supplies,Storage,2,-19.5624
4156,82.344,CA-2015-110667,2015-04-04,NF-18595,Home Office,Office Supplies,Binders,3,27.7911
4157,82.26,CA-2016-101161,2016-10-13,BW-11110,Corporate,Furniture,Furnishings,3,33.7266
4158,82.26,CA-2016-113726,2016-11-24,SC-20680,Home Office,Furniture,Furnishings,3,33.7266
4159,81.98,US-2014-133130,2014-09-27,TH-21100,Consumer,Office Supplies,Paper,2,40.1702
4160,81.98,US-2014-147648,2014-11-26,LS-16975,Home Office,Office Supplies,Paper,2,40.1702
4161,81.98,CA-2016-166912,2016-01-15,BE-11335,Home Office,Office Supplies,Paper,2,40.1702
4162,81.98,CA-2016-165918,2016-09-10,BD-11770,Consumer,Office Supplies,Paper,2,40.1702
4163,81.96,CA-2016-119935,2016-11-10,KM-16225,Corporate,Office Supplies,Binders,2,39.3408
4164,81.96,CA-2016-122017,2016-12-29,CD-11920,Consumer,Office Supplies,Appliances,2,22.9488
4165,81.96,CA-2017-124205,2017-09-15,TC-21145,Corporate,Office Supplies,Storage,2,0.0
4166,81.96,CA-2015-142993,2015-10-12,KA-16525,Consumer,Office Supplies,Storage,2,0.0
4167,81.96,CA-2014-121762,2014-02-14,ML-17395,Corporate,Office Supplies,Appliances,2,22.9488
4168,81.94,CA-2016-143749,2016-12-05,AG-10300,Corporate,Furniture,Bookcases,1,20.485
4169,81.92,CA-2017-117212,2017-02-26,BT-11530,Home Office,Office Supplies,Appliances,4,22.1184
4170,81.92,CA-2014-113383,2014-09-10,SF-20065,Consumer,Office Supplies,Appliances,4,22.1184
4171,81.792,CA-2015-129546,2015-09-28,RP-19855,Corporate,Office Supplies,Binders,6,26.5824
4172,81.576,CA-2016-146157,2016-11-21,RD-19720,Consumer,Technology,Accessories,3,2.0394
4173,81.568,CA-2017-137428,2017-12-16,AY-10555,Corporate,Furniture,Chairs,2,9.1764
4174,81.568,CA-2017-128769,2017-09-07,DM-12955,Corporate,Office Supplies,Appliances,2,7.1372
4175,81.552,CA-2014-139598,2014-12-26,MG-17695,Consumer,Office Supplies,Appliances,2,8.1552
4176,81.54,CA-2016-145982,2016-08-27,TB-21055,Consumer,Office Supplies,Paper,9,36.693
4177,81.54,CA-2016-104150,2016-08-03,AG-10330,Consumer,Office Supplies,Envelopes,3,38.3238
4178,81.438,CA-2017-115119,2017-10-26,SC-20440,Corporate,Office Supplies,Binders,7,-65.1504
4179,81.424,US-2016-125969,2016-11-06,LS-16975,Home Office,Furniture,Chairs,2,-9.1602
4180,81.424,CA-2016-146325,2016-12-14,DS-13180,Corporate,Furniture,Chairs,2,-9.1602
4181,81.4,CA-2017-126550,2017-03-29,RD-19720,Consumer,Office Supplies,Storage,5,21.164
4182,81.36,CA-2017-104864,2017-11-18,JS-15685,Corporate,Office Supplies,Storage,5,-19.323
4183,81.2,CA-2016-164735,2016-04-14,TB-21400,Consumer,Office Supplies,Storage,5,12.18
4184,81.088,CA-2017-156951,2017-10-01,EB-13840,Corporate,Office Supplies,Binders,7,27.3672
4185,81.08,US-2017-104451,2017-05-08,MM-18055,Consumer,Office Supplies,Appliances,4,22.7024
4186,80.991,CA-2017-100111,2017-09-20,SV-20365,Consumer,Furniture,Chairs,1,8.0991
4187,80.98,US-2016-108504,2016-02-05,PP-18955,Home Office,Office Supplies,Storage,1,1.6196
4188,80.98,CA-2015-130456,2015-08-21,DS-13180,Corporate,Office Supplies,Storage,1,3.2392
4189,80.98,CA-2014-114510,2014-03-14,JF-15295,Consumer,Office Supplies,Storage,1,3.2392
4190,80.96,CA-2015-126725,2015-11-17,BS-11665,Consumer,Furniture,Furnishings,4,29.1456
4191,80.96,CA-2015-107685,2015-11-30,JM-15865,Consumer,Furniture,Furnishings,4,29.1456
4192,80.96,US-2017-130687,2017-09-07,PF-19225,Consumer,Furniture,Furnishings,4,34.8128
4193,80.88,CA-2015-124919,2015-05-31,SP-20650,Corporate,Office Supplies,Storage,6,21.0288
4194,80.88,US-2015-166520,2015-07-16,KE-16420,Corporate,Office Supplies,Paper,3,39.6312
4195,80.58,CA-2016-146941,2016-12-10,DL-13315,Consumer,Office Supplies,Storage,6,22.5624
4196,80.48,CA-2017-123351,2017-09-21,KT-16480,Consumer,Office Supplies,Appliances,1,24.144
4197,80.3,CA-2014-106439,2014-10-31,GG-14650,Corporate,Office Supplies,Storage,5,20.878
4198,80.28,CA-2016-147123,2016-12-10,SJ-20125,Home Office,Office Supplies,Paper,12,36.9288
4199,79.992,CA-2017-163321,2017-08-07,FM-14380,Consumer,Technology,Accessories,1,21.9978
4200,79.99,CA-2017-159688,2017-05-07,AB-10060,Home Office,Technology,Accessories,1,28.7964
4201,79.99,CA-2015-127544,2015-08-08,RD-19585,Consumer,Technology,Accessories,1,28.7964
4202,79.99,CA-2017-163629,2017-11-17,RA-19885,Corporate,Technology,Accessories,1,28.7964
4203,79.984,CA-2017-158379,2017-09-22,JA-15970,Consumer,Technology,Accessories,2,22.9954
4204,79.984,US-2014-104759,2014-03-31,DD-13570,Consumer,Technology,Accessories,2,13.9972
4205,79.98,CA-2017-132262,2017-09-21,ML-18265,Consumer,Technology,Accessories,2,26.3934
4206,79.974,US-2016-161844,2016-12-09,DK-12835,Corporate,Furniture,Tables,3,-29.3238
4207,79.974,CA-2017-143021,2017-11-19,AP-10720,Home Office,Furniture,Tables,3,-29.3238
4208,79.968,CA-2014-119144,2014-11-16,JD-16150,Corporate,Technology,Phones,4,-17.9928
4209,79.96,CA-2015-132570,2015-10-31,KT-16480,Consumer,Office Supplies,Envelopes,2,35.982
4210,79.96,CA-2017-123372,2017-11-28,DG-13300,Corporate,Office Supplies,Envelopes,2,35.982
4211,79.96,CA-2015-102491,2015-08-24,KW-16435,Consumer,Technology,Accessories,4,18.3908
4212,79.96,CA-2015-137106,2015-03-31,SC-20260,Corporate,Technology,Phones,5,27.986
4213,79.96,US-2017-142188,2017-09-11,JF-15415,Consumer,Technology,Phones,5,-17.991
4214,79.96,CA-2017-104388,2017-07-05,DK-12835,Corporate,Technology,Phones,4,22.3888
4215,79.96,CA-2016-108210,2016-05-30,AT-10735,Consumer,Technology,Phones,5,7.996
4216,79.95,CA-2016-117583,2016-11-27,CB-12025,Consumer,Office Supplies,Binders,5,38.376
4217,79.92,CA-2015-135272,2015-12-07,MS-17830,Consumer,Furniture,Furnishings,4,28.7712
4218,79.92,CA-2017-108574,2017-10-07,MG-18145,Consumer,Technology,Phones,10,26.973
4219,79.92,CA-2016-116547,2016-01-10,KB-16585,Corporate,Furniture,Furnishings,4,34.3656
4220,79.92,CA-2016-117919,2016-08-27,TB-21355,Corporate,Office Supplies,Paper,5,27.972
4221,79.92,CA-2017-145037,2017-09-02,TB-21055,Consumer,Office Supplies,Paper,4,37.5624
4222,79.92,US-2017-127292,2017-01-19,RM-19375,Consumer,Office Supplies,Paper,4,37.5624
4223,79.9,CA-2015-155040,2015-11-10,AH-10210,Consumer,Technology,Accessories,2,35.156
4224,79.872,CA-2015-105102,2015-09-15,BM-11575,Corporate,Office Supplies,Binders,3,29.952
4225,79.872,CA-2017-168655,2017-10-12,ML-18040,Corporate,Office Supplies,Binders,3,29.952
4226,79.78,CA-2017-128328,2017-08-05,PO-18865,Consumer,Technology,Accessories,2,29.5186
4227,79.76,CA-2015-135545,2015-11-24,KM-16720,Consumer,Furniture,Furnishings,4,22.3328
4228,79.512,CA-2016-111794,2016-10-01,HG-15025,Consumer,Technology,Accessories,3,20.8719
4229,79.512,US-2014-159618,2014-11-12,DB-12970,Corporate,Technology,Accessories,3,20.8719
4230,79.47,CA-2017-109701,2017-12-02,AM-10360,Corporate,Office Supplies,Appliances,3,22.2516
4231,79.47,US-2014-117968,2014-08-05,RS-19420,Corporate,Office Supplies,Appliances,3,22.2516
4232,79.45,CA-2014-151330,2014-10-14,TC-21295,Consumer,Office Supplies,Storage,7,22.246
4233,79.44,US-2015-160857,2015-05-08,NW-18400,Consumer,Furniture,Furnishings,3,30.1872
4234,79.44,CA-2014-144071,2014-12-08,DJ-13420,Corporate,Furniture,Furnishings,3,28.5984
4235,79.4,CA-2014-140039,2014-09-13,ON-18715,Corporate,Office Supplies,Storage,5,5.955
4236,79.384,CA-2016-141019,2016-05-14,LH-17155,Consumer,Furniture,Furnishings,1,29.769
4237,79.36,CA-2016-109176,2016-05-09,JW-16075,Consumer,Office Supplies,Art,5,9.92
4238,79.36,CA-2015-132626,2015-07-09,BT-11680,Consumer,Office Supplies,Art,4,32.5376
4239,79.36,CA-2014-133228,2014-04-04,MS-17710,Consumer,Office Supplies,Art,4,23.808
4240,79.36,CA-2015-132374,2015-02-22,PS-19045,Home Office,Office Supplies,Art,4,20.6336
4241,79.36,CA-2015-105844,2015-10-25,JF-15415,Consumer,Office Supplies,Art,4,23.808
4242,79.14,CA-2016-145247,2016-05-05,ND-18370,Consumer,Office Supplies,Paper,3,36.4044
4243,79.14,CA-2014-160262,2014-06-09,TS-21205,Corporate,Office Supplies,Paper,3,36.4044
4244,79.14,CA-2017-134635,2017-04-15,NS-18640,Corporate,Office Supplies,Paper,3,36.4044
4245,79.12,US-2016-159415,2016-04-17,CS-12175,Corporate,Furniture,Furnishings,5,13.846
4246,79.12,CA-2017-127313,2017-12-01,RA-19285,Consumer,Furniture,Furnishings,5,13.846
4247,79.1,CA-2017-128300,2017-11-24,RS-19765,Corporate,Technology,Phones,2,39.55
4248,79.056,CA-2015-127173,2015-09-26,GM-14500,Consumer,Office Supplies,Binders,9,28.6578
4249,78.8528,CA-2017-136539,2017-12-28,GH-14665,Consumer,Furniture,Bookcases,2,-11.596
4250,78.8,CA-2015-132465,2015-09-11,DM-13525,Corporate,Office Supplies,Storage,1,1.576
4251,78.759,US-2016-158288,2016-11-26,EH-13945,Consumer,Office Supplies,Binders,9,-57.7566
4252,78.66,CA-2017-113908,2017-06-03,KN-16390,Corporate,Technology,Machines,6,36.1836
4253,78.6,CA-2014-111451,2014-12-26,KL-16555,Corporate,Office Supplies,Binders,5,-62.88
4254,78.6,CA-2015-121720,2015-06-11,JE-15610,Corporate,Office Supplies,Binders,5,-62.88
4255,78.35,CA-2014-153969,2014-09-21,HF-14995,Consumer,Office Supplies,Envelopes,5,36.8245
4256,78.35,US-2014-147704,2014-11-16,SR-20740,Home Office,Office Supplies,Envelopes,5,36.8245
4257,78.304,US-2017-164147,2017-02-02,DW-13585,Corporate,Office Supplies,Paper,2,29.364
4258,78.304,CA-2014-117345,2014-08-01,BF-10975,Corporate,Office Supplies,Paper,2,29.364
4259,78.304,CA-2016-124149,2016-04-23,MJ-17740,Consumer,Office Supplies,Paper,2,29.364
4260,78.304,CA-2017-156622,2017-11-23,JP-15460,Corporate,Office Supplies,Paper,2,29.364
4261,78.272,CA-2016-109869,2016-04-22,TN-21040,Home Office,Office Supplies,Appliances,2,5.8704
4262,78.256,CA-2015-127110,2015-06-25,CH-12070,Home Office,Office Supplies,Storage,2,-17.6076
4263,78.256,CA-2017-116946,2017-12-19,TS-21505,Consumer,Office Supplies,Storage,2,-17.6076
4264,78.15,CA-2016-126004,2016-12-04,BM-11140,Consumer,Technology,Accessories,1,34.386
4265,77.952,CA-2017-164168,2017-11-12,LS-16975,Home Office,Office Supplies,Storage,3,-15.5904
4266,77.952,CA-2016-140018,2016-11-21,CK-12205,Consumer,Furniture,Furnishings,3,15.5904
4267,77.952,CA-2017-139353,2017-10-28,JM-15250,Consumer,Furniture,Furnishings,3,15.5904
4268,77.952,US-2017-132031,2017-04-23,PN-18775,Home Office,Furniture,Furnishings,3,-11.6928
4269,77.952,CA-2015-123092,2015-12-03,JG-15115,Consumer,Furniture,Furnishings,3,12.6672
4270,77.92,CA-2014-143917,2014-07-25,KL-16645,Consumer,Furniture,Furnishings,8,34.2848
4271,77.88,CA-2016-101343,2016-07-17,RA-19885,Corporate,Office Supplies,Storage,2,3.894
4272,77.88,CA-2016-149223,2016-09-06,ER-13855,Corporate,Office Supplies,Appliances,6,22.5852
4273,77.88,CA-2015-152527,2015-10-17,CM-12190,Consumer,Office Supplies,Storage,2,3.894
4274,77.728,CA-2017-126914,2017-06-15,JE-15715,Consumer,Furniture,Bookcases,2,-3.8864
4275,77.72,CA-2017-162565,2017-12-11,RR-19315,Consumer,Furniture,Furnishings,1,-66.062
4276,77.6,CA-2016-142545,2016-10-28,JD-15895,Corporate,Furniture,Furnishings,4,38.024
4277,77.6,US-2017-161193,2017-11-20,BT-11680,Consumer,Furniture,Furnishings,5,28.13
4278,77.6,CA-2015-137526,2015-01-13,PB-19150,Consumer,Furniture,Furnishings,4,38.024
4279,77.58,US-2015-117492,2015-08-07,NS-18640,Corporate,Office Supplies,Appliances,9,20.1708
4280,77.56,CA-2016-163776,2016-07-19,JS-16030,Consumer,Office Supplies,Binders,2,35.6776
4281,77.56,CA-2016-128671,2016-08-11,MT-18070,Home Office,Office Supplies,Binders,2,35.6776
4282,77.55,CA-2015-161214,2015-10-05,SF-20965,Corporate,Office Supplies,Storage,5,21.714
4283,77.55,CA-2016-101336,2016-11-13,CK-12760,Corporate,Office Supplies,Storage,5,20.163
4284,77.55,CA-2015-149601,2015-05-28,TB-21625,Consumer,Office Supplies,Storage,5,21.714
4285,77.52,CA-2016-100244,2016-09-20,GM-14695,Corporate,Office Supplies,Paper,2,37.9848
4286,77.52,CA-2014-124856,2014-09-29,LD-17005,Consumer,Office Supplies,Paper,2,37.9848
4287,77.24,CA-2015-101126,2015-02-10,NB-18655,Corporate,Office Supplies,Storage,5,7.724
4288,77.031,CA-2015-124800,2015-09-26,RW-19540,Corporate,Office Supplies,Binders,9,-59.0571
4289,76.92,CA-2016-146171,2016-03-11,JP-16135,Home Office,Furniture,Furnishings,4,31.5372
4290,76.864,CA-2017-161774,2017-05-14,GT-14710,Consumer,Office Supplies,Paper,2,26.9024
4291,76.864,US-2016-163461,2016-06-18,BT-11440,Consumer,Office Supplies,Paper,2,26.9024
4292,76.792,US-2014-159926,2014-11-18,CS-11950,Consumer,Office Supplies,Storage,1,-16.3183
4293,76.776,US-2014-164616,2014-08-19,MS-17770,Consumer,Office Supplies,Binders,4,-58.8616
4294,76.776,US-2017-125717,2017-09-28,DS-13030,Home Office,Office Supplies,Binders,4,-58.8616
4295,76.776,CA-2017-155740,2017-07-30,TC-21475,Home Office,Office Supplies,Binders,4,-53.7432
4296,76.752,CA-2015-112130,2015-05-03,SV-20785,Consumer,Office Supplies,Storage,3,-9.594
4297,76.752,CA-2017-118017,2017-12-03,LC-16870,Consumer,Technology,Accessories,6,10.5534
4298,76.728,CA-2014-105417,2014-01-07,VS-21820,Consumer,Furniture,Furnishings,3,-53.7096
4299,76.64,CA-2015-126669,2015-11-07,DO-13645,Consumer,Office Supplies,Paper,2,26.824
4300,76.64,US-2016-144057,2016-05-09,CV-12805,Corporate,Office Supplies,Paper,2,26.824
4301,76.608,CA-2017-119284,2017-06-15,TS-21205,Corporate,Office Supplies,Appliances,8,6.7032
4302,76.58,US-2017-163790,2017-11-02,NL-18310,Home Office,Office Supplies,Envelopes,7,38.29
4303,76.3,CA-2015-109470,2015-12-31,KC-16255,Corporate,Office Supplies,Binders,5,38.15
4304,76.176,CA-2016-145583,2016-10-13,LC-16885,Consumer,Office Supplies,Binders,3,26.6616
4305,76.14,US-2015-111927,2015-11-14,LS-17230,Consumer,Furniture,Furnishings,3,26.649
4306,76.14,CA-2014-169460,2014-04-19,NF-18595,Home Office,Furniture,Furnishings,3,26.649
4307,76.12,CA-2014-131450,2014-08-08,LR-16915,Consumer,Office Supplies,Appliances,2,22.0748
4308,76.12,CA-2017-149944,2017-11-12,MB-17305,Consumer,Office Supplies,Appliances,2,22.0748
4309,76.12,CA-2014-139423,2014-11-01,DG-13300,Corporate,Office Supplies,Appliances,2,22.0748
4310,75.98,CA-2016-157161,2016-07-16,JD-15895,Corporate,Technology,Accessories,2,18.2352
4311,75.96,CA-2016-128867,2016-11-03,CL-12565,Consumer,Office Supplies,Art,2,22.788
4312,75.88,CA-2016-119823,2016-06-04,KD-16270,Consumer,Office Supplies,Paper,2,35.6636
4313,75.88,CA-2017-104927,2017-12-22,AG-10330,Consumer,Office Supplies,Paper,5,26.558
4314,75.88,CA-2014-166590,2014-10-29,NC-18625,Corporate,Office Supplies,Paper,2,35.6636
4315,75.84,US-2015-120502,2015-04-13,BT-11395,Corporate,Office Supplies,Appliances,2,29.5776
4316,75.792,CA-2017-102946,2017-06-30,VP-21730,Home Office,Office Supplies,Binders,3,25.5798
4317,75.792,US-2017-103247,2017-10-05,PO-19195,Home Office,Office Supplies,Binders,3,25.5798
4318,75.6,US-2014-130379,2014-05-25,JL-15235,Consumer,Office Supplies,Appliances,2,-166.32
4319,75.48,CA-2016-130407,2016-09-02,KD-16270,Consumer,Office Supplies,Art,2,19.6248
4320,75.384,CA-2015-119690,2015-06-25,MV-17485,Consumer,Furniture,Furnishings,9,-20.7306
4321,75.36,CA-2015-122287,2015-06-18,SN-20560,Home Office,Furniture,Furnishings,5,20.724
4322,75.33,CA-2015-136805,2015-05-23,NM-18445,Home Office,Furniture,Furnishings,9,19.5858
4323,75.18,CA-2015-115742,2015-04-18,DP-13000,Consumer,Office Supplies,Labels,6,35.3346
4324,75.18,CA-2017-150189,2017-07-08,VG-21790,Consumer,Office Supplies,Labels,6,35.3346
4325,75.18,CA-2014-125997,2014-09-20,MW-18220,Consumer,Office Supplies,Labels,6,35.3346
4326,75.06,US-2016-126431,2016-07-01,SU-20665,Home Office,Office Supplies,Paper,9,33.777
4327,75.04,CA-2017-100524,2017-03-31,CM-12115,Consumer,Office Supplies,Paper,8,36.0192
4328,75.0,CA-2015-106187,2015-06-23,RF-19345,Corporate,Technology,Accessories,3,18.0
4329,74.95,CA-2017-104913,2017-11-18,DK-13090,Consumer,Technology,Phones,5,36.7255
4330,74.94,CA-2015-135580,2015-12-30,CL-12565,Consumer,Office Supplies,Storage,3,14.2386
4331,74.76,CA-2015-121783,2015-11-10,PO-19180,Home Office,Office Supplies,Binders,3,34.3896
4332,74.76,CA-2015-149097,2015-10-20,SV-20785,Consumer,Furniture,Furnishings,7,23.9232
4333,74.592,CA-2017-133102,2017-08-17,ED-13885,Home Office,Furniture,Chairs,4,-2.1312
4334,74.52,CA-2015-103093,2015-02-03,FO-14305,Consumer,Office Supplies,Envelopes,9,35.0244
4335,74.45,CA-2017-127117,2017-04-14,HM-14860,Corporate,Furniture,Furnishings,5,20.1015
4336,74.416,CA-2017-140298,2017-05-11,JK-16120,Home Office,Office Supplies,Storage,2,-14.8832
4337,74.352,CA-2015-103793,2015-03-26,BV-11245,Corporate,Office Supplies,Paper,3,23.235
4338,74.352,CA-2016-128531,2016-11-24,NS-18505,Consumer,Office Supplies,Paper,3,23.235
4339,74.352,CA-2014-148040,2014-03-22,BF-11275,Corporate,Office Supplies,Paper,3,23.235
